date,username,to,replies,retweets,favorites,text,geo,mentions,hashtags,id,permalink
07/10/2019 10:04,selten9,,0,6,4,الضرر اللي واقع على سكان حطين كبير جدا من البوليفارد ل الرياض باراك والخاتمة موسم الرياض لنا الله #معاناه_سكان_حطين,,,,1.18E+18,https://twitter.com/selten9/status/1181148210116616194
07/10/2019 9:48,BtheMandarine,n_hteen,1,2,0,@n_hteen #معاناه_سكان_حطين اسهل من الستكرات انه يكون فيه باصات بمواقع مختلفة تقوم بنقل الزائرين الى مواقع الموسم ، دخول السيارات واصطفافها هو اكبر سبب للازدحام . نرجوك @Turki_alalshikh حنا باليوم الوطني صرنا محاصرين من جميع الجهات وما استمتعنا باي من الاحتفالات ,,#NAME?,,1.18E+18,https://twitter.com/BtheMandarine/status/1181144140257603585
07/10/2019 9:30,oldsoul369,,0,1,0,الله يعيينا اذا بدت الفعاليات #معاناه_سكان_حطين,,,,1.18E+18,https://twitter.com/oldsoul369/status/1181139726742540288
07/10/2019 9:15,FahadBinAA,,1,1,2,ابي افهم وين راح توقف كل السيارات خلال #موسم_الرياض؟ بين البيوت وفالحواري؟ الواحد راح يخاف حتى وهو في بيته من زحمة المراهقين والمتهورين اللي اغلبهم غير ساكنين في الحي! هل راح نحصل موقف عند البيت؟ اقترح هيئة الترفية تعزم السكان على حسابها في دبي ونخلي لهم الحي #معاناه_سكان_حطين,,,,1.18E+18,https://twitter.com/FahadBinAA/status/1181135905752588289
07/10/2019 8:17,asma_alrajeh,asma_alrajeh,2,0,0,#معاناه_سكان_حطين ,,,,1.18E+18,https://twitter.com/asma_alrajeh/status/1181121442181713920
07/10/2019 6:39,GhadaAlNemer,,0,0,0,نتمنى لو يوزع ستيكرات او كارد لسكان الحي تفادياً للزحمه الي بتصير . #معاناه_سكان_حطين,,,,1.18E+18,https://twitter.com/GhadaAlNemer/status/1181096694970236928
07/10/2019 6:35,asma_alrajeh,,1,5,4,لابد من تعويضهم عن ما واجهوه من ازعاج بناء وما سيواجهونه من جماهير #موسم_الرياض وان يتم تخصيص مسارات للحضور لا يتجاوزونها للدخول في الحي #معاناه_سكان_حطين,,,,1.18E+18,https://twitter.com/asma_alrajeh/status/1181095696801374209
07/10/2019 5:14,War6aan,,0,1,0,دعم فعاليات الترفية لا يعني عدم دفع الضرر ورفع #معاناه_سكان_حطين بامكان معالي المستشار التوجيه بدراسة الموضوع وايجاد حلول مبدئيه وتطويرها مع بداية موسم الرياض @n_hteen @Turki_alalshikh,,#NAME?,,1.18E+18,https://twitter.com/War6aan/status/1181075393056579584
07/10/2019 3:54,nawal31544554,n_hteen,0,1,1,فعلا معاناه من قبل فكيف مع موسم الرياض نطالب بوضع حلول تكفل حقوق سكان الحي في التنقل وتوزيع الفعاليات جنوب وغرب وشرق الرياض بدلا من حصرها في حي حطين,,,,1.18E+18,https://twitter.com/nawal31544554/status/1181055054415052800
07/10/2019 3:52,iBudur_ah,,0,0,0,#معاناه_سكان_حطين ماادري ليش ماحطو الموسم بمكان بعيد وفاضي ولاحوله بيوت زحمة الويك اند واللي صار باليوم الوطني تخليك ماتفكر تطلع الشوارع تتقفل كيف بيكون الوضع بالموسم طيب ؟,,,,1.18E+18,https://twitter.com/iBudur_ah/status/1181054776609579008
07/10/2019 3:48,sreinna_ta,,0,0,0,ي جماعة مايصير الي جالس يحصل بحي راقي مثل حطين كان من اهدا الاحياء بالشمال واكثرها هدوءً ماعاد نرتاح ولانستمتع بالتسوق حتى والخروج وقت المناسبات صار فعلاً معاناة كبيره جداً #معاناه_سكان_حطين,,,,1.18E+18,https://twitter.com/sreinna_ta/status/1181053621548539904
07/10/2019 3:38,mannoo6,,0,1,0,ذاك اليوم ساعه نترجى المرور يدخلنا لشارع بيتنا ولا رضى يفكرنا نكذب #معاناه_سكان_حطين,,,,1.18E+18,https://twitter.com/mannoo6/status/1181051032807313409
07/10/2019 3:37,mannoo6,,0,0,0,نطالب باعطاء بطاقات او ستيكرات لاهل الحي ليتمكنو من الدخول #معاناه_سكان_حطين,,,,1.18E+18,https://twitter.com/mannoo6/status/1181050887776751616
07/10/2019 2:57,aalyaser,,1,0,0,قررت بعد معاناتي في #اليوم_الوطني العام الماضي لدخول الحي ألا أغادر بيتي هذا العام لكنني اضطررت له لتوصيل ابني للمطار فكان بين خروجي وعودتي ثلاث ساعات كان #حي_حطين معزولا بالكامل #معاناه_سكان_حطين,,,,1.18E+18,https://twitter.com/aalyaser/status/1181040937407045632
07/10/2019 2:54,aalyaser,,1,1,0,في #اليوم_الوطني احتجت للخروج من #حي_حطين لساعة تقريبا لكنني احتجت لساعة ونصف للبحث عن مدخل لأعود منه لبيتي دون جدوى حتى تفضل علي أحدهم مشكورا بالسماح لي بدخول الحي بعد استجدائه #معاناه_سكان_حطين,,,,1.18E+18,https://twitter.com/aalyaser/status/1181039976009666560
07/10/2019 0:37,ahmed_alshuhail,,4,0,0,إلى الأن تعد معاناتكم لا تذكر أمامكم سنيين سوداء وحذرت كثيرا أن لا يسكن هذا الحي إلا الأثرياء جدا جدا... ونصحت كثيرا من الأصدقاء والأقارب الفرار من السكن في حي حطين وحي الملقا فرارك من الأسد. وستذكرون ما أقول لكم وأفوض أمري إلى الله. #معاناه_سكان_حطين,,,,1.18E+18,https://twitter.com/ahmed_alshuhail/status/1181005637133701126
06/10/2019 23:55,maiabdualkareem,,0,0,1,فكرت جديّا انتقل لبيت اهلي لحين انتهاء موسم الرياض او استأجر شقق مفروشه خارج حي حطين #معاناه_سكان_حطين,,,,1.18E+18,https://twitter.com/maiabdualkareem/status/1180995147691155456
06/10/2019 23:19,vib05515,,0,0,0,#معاناه_سكان_حطين من المفترض الفعاليات تكون شمال طريق الملكً سلمان بعيداً عن الاحياء السكنية وتفادياً للازدحام وسهولة التنظيم المروري اما موقع اكبر فعاليات وسط حي سكني من الأربع جهات فهذا غلط فادح,,,,1.18E+18,https://twitter.com/vib05515/status/1180986068058943489
06/10/2019 22:44,Ramiah229,,0,0,1,#معاناه_سكان_حطين ياليت تشوفون لنا حل مو بس اهل حطين حتى سكان الملقا القريبين من طريق تركي و الملك سلمان والله الوضع ماينسكت عنه باليوم الوطني الف ساعتين كاملة كل المداخل مقفلة اكلم العساكر يدخلوني شارع بيتي و رافضين تبهذلت و ولدي نام بالسيارة من التعب مو معقول نجلس كذا شهرين!!,,,,1.18E+18,https://twitter.com/Ramiah229/status/1180977228538097666
06/10/2019 21:34,BINMOGHAISSEB,,1,4,6,#معاناه_سكان_حطين مدينة شمال الرياض هي وجهة كل مدن الرياض الاخرى وكل المناطق الاخرى وكل سنة سيزداد الاقبال والازدحام واتوقع في مرحلة لاحقة سيكون الدخول لها بالمترو اسهل من السيارات الجانب الايجابي هنا ان كل هذا يزيد من القوة الشرائية في شمال الرياض او مدينة شمال الرياض ,,,,1.18E+18,https://twitter.com/BINMOGHAISSEB/status/1180959455825018882
06/10/2019 21:33,A5_ghadi,,0,0,0,#معاناه_سكان_حطين ,,,,1.18E+18,https://twitter.com/A5_ghadi/status/1180959283988586499
06/10/2019 21:31,NouraAbdulllah,,0,1,0,#معاناه_سكان_حطين هم وسكان الاحياء المحيطة بالبجيري لابد ان يكون لهم مدخل خاص ببطاقات خاصة تستخرج بصك المنزل ليكون لهم استثناء في المرور.. ويعاملون مثل سكان اي مجمع اسكان خاص في الرياض لهم مسار مستقل للمرور وهذا ابسط حقوقهم.,,,,1.18E+18,https://twitter.com/NouraAbdulllah/status/1180958773504102400
06/10/2019 21:23,ohood_alhassan,,0,2,0,#معاناه_سكان_حطين اتمنى من مسؤولين الترفية منح استيكرات خاصة لسكان الحي لتفادي الزحمه وسهولة الوصول لمنازلنا !! نريد حل يا هيئة الترفية,,,,1.18E+18,https://twitter.com/ohood_alhassan/status/1180956870841978880
06/10/2019 21:09,adelaltamimi111,,0,0,0,الله يعينكم ، والمتر ب ٥٠٠٠ #معاناه_سكان_حطين,,,,1.18E+18,https://twitter.com/adelaltamimi111/status/1180953318056701952
06/10/2019 21:05,Ebtisam_Mohamed,,0,1,0,ياليت يختارون مكان خارج العمران زي بنبان مثلاً والي حاب يحضر يروح هناك بدون مايسبب ازعاج لأهل الحي #معاناه_سكان_حطين,,,,1.18E+18,https://twitter.com/Ebtisam_Mohamed/status/1180952359297585152
06/10/2019 21:04,Ebtisam_Mohamed,,1,1,0,فعلاً الأمر صعب ايام اليوم الوطني قلنا ثلاث ايام وتعدي بس الان شهر كامل نأمل معالجة الوضع والله المستعان #معاناه_سكان_حطين,,,,1.18E+18,https://twitter.com/Ebtisam_Mohamed/status/1180951992711159809
06/10/2019 21:03,Mohammed_S_M_Al,,0,0,0,مع الاسف في الويك اند واليوم الوطني يكون الوضع سيئ، كيف عاد موسم الرياض. اتمنى من المرور وهيئة الترفيه انهم يتعاونون معنى ويسهلون علينا حياتنا #معاناه_سكان_حطين,,,,1.18E+18,https://twitter.com/Mohammed_S_M_Al/status/1180951664792100865
06/10/2019 20:51,xdvnal,,2,0,0,انا اقول يصرفون لسكان حي حطين هيلكوبرترات اللي يجيبها ويدفعها لنا تركي ال الشيخ #معاناه_سكان_حطين,,,,1.18E+18,https://twitter.com/xdvnal/status/1180948731958583296
06/10/2019 20:42,xdvnal,,1,8,6,والله كأنكم حاسين والله الوضع صاير مزعج حتى الحواري صارت مكان لهروب بعض الشباب وتجمعات وشرطه لازم يكون فيه حل لهالمشكله لان المداخل للفعاليات بتكون من كل الجهات طريق تركي وطريق الملك خالد وطريق محمد بن سلمان #معاناه_سكان_حطين,,,,1.18E+18,https://twitter.com/xdvnal/status/1180946504011395073
06/10/2019 20:38,alohi20000,,0,1,0,#معاناه_سكان_حطين يامعالي المستشار ارجوا منكم التدخل وايجاد حل جذري لسكان الحي قبل بدء موسم الرياض معانتنا كبيره واملنا فيك بعد الله كبير @Turki_alalshikh,,#NAME?,,1.18E+18,https://twitter.com/alohi20000/status/1180945436925992963
06/10/2019 20:35,alhanouff_a,,2,10,10,والله مشكلة سكان الحي عانينا كثير في اليوم الوطني ٤ ايام عانينا كثير موقادرين نوصل لبيوتنا وهي قريبه ،،نطالب بابسط حقوقنا وتوزعون ستكرات للبيوت تسهل لنا طلعتنا ورجعتنا مارح نتحمل ٦٠ يوم #معاناه_سكان_حطين,,,,1.18E+18,https://twitter.com/alhanouff_a/status/1180944758296006658
06/10/2019 20:03,SulimanfffFahad,,0,0,0,وش تبونا نسوي بيوتنا ما نقدر نروح لها والي مريض ولا حالة طارئة يموت في بيتة نبي حل مو كل شي في مكان وعدم مراعات سكان الحي أنصفونا #معاناه_سكان_حطين,,,,1.18E+18,https://twitter.com/SulimanfffFahad/status/1180936732390363146
06/10/2019 20:03,2fass1900,,0,1,0,#معاناه_سكان_حطين,,,,1.18E+18,https://twitter.com/2fass1900/status/1180936669761085440
06/10/2019 20:00,sh3olas,,0,0,1,نتمنى يكون فيه حل لسكان الحي بخصوص #موسم_الرياض مع الزحمه #معاناه_سكان_حطين @eMoroor @Ruh_Rd @Amanatalriyadh,,#NAME?,,1.18E+18,https://twitter.com/sh3olas/status/1180935885757571079
06/10/2019 20:00,2006_man,,0,0,0,وضع خط رجعة مقابل وقت اللياقة من جميع الاتجاهات#معاناه_سكان_حطين,,,,1.18E+18,https://twitter.com/2006_man/status/1180935850902863873
06/10/2019 19:59,2006_man,,0,0,0,يجب معالجة دوار طريقي الامير محمد بن سلمان تقاطع الامير محمد بن سعد#معاناه_سكان_حطين,,,,1.18E+18,https://twitter.com/2006_man/status/1180935530911064071
06/10/2019 19:58,sh3olas,n_hteen,6,11,5,للاسف في اليوم الوطني قعدت اترجى ضابط عند دوار محمد بن سلمان بدخل على شارع محمد بن سعد لان بيتي قريب مره رفض وصرنا ندور ربع ساعه علشان نوصل لبيتنا الي ماياخذ ثانيه من الدوار @eMoroor #معاناه_سكان_حطين,,#NAME?,,1.18E+18,https://twitter.com/sh3olas/status/1180935297519030272
06/10/2019 19:58,2006_man,,0,0,0,نطالب من امانة الرياض بوضع يو تيرن قبل دوار الامير محمد بن سلمان تقاطع الامير محمد بن سعد #معاناه_سكان_حطين,,,,1.18E+18,https://twitter.com/2006_man/status/1180935262001496064
06/10/2019 19:56,YS884,,0,0,0,#معاناه_سكان_حطين ولاتنسون طريق تركي الاول تكفون تعبنا خصوصا المحمديه والرحمانيه والله مانقدر ندخل بيوتنا من الحفريات والزحمه,,,,1.18E+18,https://twitter.com/YS884/status/1180934851433771010
06/10/2019 19:54,norah221m,,0,2,2,#معاناه_سكان_حطين نطالب نحن سكان حي حطين بنقل فعاليات موسم الرياض بمنطقة غير سكنية ؟ بعيده تماماً عن حي حطين ؟ حتى ننعم بالهدؤ والراحة ونرجع من دواماتنا وأعمالنا لمنازلنا وأولادنا في مواعيدنا بعيداً عن الإزدحام المروري والضجيج !!!!,,,,1.18E+18,https://twitter.com/norah221m/status/1180934424545751040
06/10/2019 19:51,DanahDk,,0,2,1,#معاناه_سكان_حطين أيام الويكند نتحاشى نطلع الا اذا أول النهار لأنه عارفين كل الرياض جايه لتركي الأول اما اليوم الوطني كان الوضع مزري وما كان فيه اي خطط نتائجها ملموسه السؤال للجهات المسؤوله مع قرب بداية موسم الرياض عملتو حلول جذريه! اولها مخرج٢ ماعملتوه كبري لحد الآن ليش !,,,,1.18E+18,https://twitter.com/DanahDk/status/1180933733026865152
06/10/2019 19:49,sh3olas,n_hteen,0,2,0,والله هذا الي كنت ابيه من اول مافتح الرياض بارك زحمه لاتطاق والحين #موسم_الرياض نقمه علينا في الحي بنتعطل والسبب هم #معاناه_سكان_حطين,,,,1.18E+18,https://twitter.com/sh3olas/status/1180933229081219073
06/10/2019 19:47,norah221m,,0,0,1,#معاناه_سكان_حطين انصفو سكان أهل حطين نحن في معاناة لا يعلم بها احد غيرنا هذا قبل يبدأ موسم الرياض كيف إذا بدأ زحمة مرورية وإزعاج وقلق مستمر,,,,1.18E+18,https://twitter.com/norah221m/status/1180932734358827008
06/10/2019 19:42,_Trevortni,,0,0,0,وسكان الدرعية ..لازم نمر من حطين عشان نوصل البيت مشوار عشر دقايق ياخذ ساعة #معاناه_سكان_حطين,,,,1.18E+18,https://twitter.com/_Trevortni/status/1180931233166942209
06/10/2019 19:40,norah221m,,0,0,0,#معاناه_سكان_حطين لماذا لا تنقل فعاليات موسم الرياض إلى الثمامة أو طريق صلبوخ,,,,1.18E+18,https://twitter.com/norah221m/status/1180930926408278016
06/10/2019 19:39,norah221m,,0,2,0,#معاناه_سكان_حطين نريد حل يامعالي المستشار ؟! الوضع لا يطاق نحن سكان حي حطين نعاني من الزحمة المرورية فكيف مع وجود فعاليات موسم الرياض كيف نرجع إلى منازلنا !!,,,,1.18E+18,https://twitter.com/norah221m/status/1180930519053357056
06/10/2019 19:31,alohi20000,,8,7,2,#معاناه_سكان_حطين تم مراسلة هيئه الترفيه بخصوص الحلول المطروحه لسكان الحي خلال موسم الرياض ولم اتلقى اي رد @Turki_alalshikh,,#NAME?,,1.18E+18,https://twitter.com/alohi20000/status/1180928682032013312
06/10/2019 19:27,Askarsami,,0,0,0,#معاناه_سكان_حطين الزحام والعرقله المرورية.. كارثية.. صعوبة كبيرة للوصول إلى المنزل.. تواجد مكثف من الدوريات يزيد الزحام.. افكر نطبع العنوان الوطني.. ونعلقه بالسيارة. لكن نقنع الدوريات الأمنية. باليوم الوطني اضطريت للسفر.,,,,1.18E+18,https://twitter.com/Askarsami/status/1180927543114915841
06/10/2019 19:17,_Ranoo_,,1,7,3,لابد من وضع خطط مروريه تسهل على سكان الحي خروجهم ودخولهم للحي ففي اليوم الوطني كان طريق تركي الاول لايطاق من الزحام والفوضى نتمنى اتخاذ اللازم فالموسم مدته شهور وليست ايام #معاناه_سكان_حطين,,,,1.18E+18,https://twitter.com/_Ranoo_/status/1180925104039108608
06/10/2019 19:17,norah221m,,0,0,0,#معاناه_سكان_حطين اتمنى من الجهات المسؤلة عن الفعاليات ان تقام هذه الفعاليات خارج الاحياء السكنيه حتى لا تؤثر على سكان الحي فلماذا لاتقام الفعاليات في أطراف مدينة الرياض كمنطقة الثمامة مثلاً لتخفيف الازدحام ويكون التنظيم المروري والامني أفضل ؟,,,,1.18E+18,https://twitter.com/norah221m/status/1180924950284247040
06/10/2019 19:12,alohi20000,,1,12,3,#معاناه_سكان_حطين لابد من ايجاد حلول لمعاناتنا الدائمه مع التجمعات والزحام في الحي والاكيد سوف تتضاعف عده مرات مع موسم الرياض @Turki_alalshikh,,#NAME?,,1.18E+18,https://twitter.com/alohi20000/status/1180923698267770882
06/10/2019 17:37,_mashaeal,,0,0,1,#معاناه_سكان_حطين تمنيت ان اي فعاليات تقام تكون خارج الاحياء السكنيه لتأثيرها على سكان الحي من جميع النواحي . فلماذا لاتقام الفعاليات في أطراف الرياض كمهرجان الجنادرية لتخفيف الازدحام ويكون التنظيم المروري والامني أفضل ؟ #معاناه_سكان_حطين,,,,1.18E+18,https://twitter.com/_mashaeal/status/1180899973275291648
06/10/2019 17:27,NorahAlhazzani,,1,6,5,الوضع مزعج جداً الدوارات مايمر يوم مانشوف حادث او اثنين رفعت اكثر من بلاغ ولا حس ولا خبر الفوود تركس نقلوها من طريق تركي الأول إلى طريق محمد بن سعد وصار الزحمة أسوء وزاد الضغط على الحي ما كأن زحمة رياض بارك والمحلات التجارية والدوار تكفي #حي_حطين #معاناه_سكان_حطين,,,,1.18E+18,https://twitter.com/NorahAlhazzani/status/1180897382021636096
06/10/2019 17:26,Aalawshiz,,3,14,10,#معاناه_سكان_حطين تمنيت ان اي فعاليات تقام تكون خارج الاحياء السكنيه لتأثيرها على سكان الحي من جميع النواحي . فلماذا لاتقام الفعاليات في أطراف الرياض كمهرجان الجنادرية لتخفيف الازدحام ويكون التنظيم المروري والامني أفضل ؟,,,,1.18E+18,https://twitter.com/Aalawshiz/status/1180897246046498817
06/10/2019 17:24,AbdullahShasha,,5,7,7,#معاناه_سكان_حطين هيئة الترفيه اما توجدوا حلول لهذا الحي في موسم الرياض أو يتحول أصحاب أغلى حي بالرياض الى بدو رُحل ينصبوا خيامهم بعيدا عن هذا الموسم حتى ينقضي لكي يسهل عليهم التنقل من والى أعمالهم ومنازلهم.ليس منطق ان أخرج من منزلي ولا أستطيع العوده@Turki_alalshik @RiyadhSeason,,#NAME?,,1.18E+18,https://twitter.com/AbdullahShasha/status/1180896687059021824
06/10/2019 17:19,NorahAlhazzani,,3,7,2,في اليوم الوطني قعدت ساعة أدور في الحي ماقدرت أوصل بيتي، بالأخير رحت نمت في بيت أهلي #معاناه_سكان_حطين #حي_حطين,,,,1.18E+18,https://twitter.com/NorahAlhazzani/status/1180895485168619525
06/10/2019 16:55,to0ot_s,,0,2,1,"الوضع كان مأساوي في اليوم الوطني (خاصة الدوار) , نرجو من المسؤولين والمنظمين التخطيط الجيد لضمان تسهيل الحركة المرورية لسكان الحي في موسم الرياض #معاناه_سكان_حطين",,,,1.18E+18,https://twitter.com/to0ot_s/status/1180889323656359941
06/10/2019 16:40,REHAMALOlait,n_hteen,1,4,1,في اليوم الوطني اختنقنا من الزحمة عشان تركي الأول كيف بيكون موسم الرياض وهو في حارتنا أجل ..!!!! #معاناه_سكان_حطين ,,,,1.18E+18,https://twitter.com/REHAMALOlait/status/1180885519124828160
06/10/2019 16:11,ML93_,n_hteen,1,3,0,للاسف التخطيط جدا سيء بداية من دوارات طريق الامير محمد بن سلمان اتمنى يكون فيه حل لأهالي الحي مو منطقي تتكرر مأساة احتفالات اليوم الوطني #معاناه_سكان_حطين ,,,,1.18E+18,https://twitter.com/ML93_/status/1180878185849864193
06/10/2019 16:07,3bood474,,1,2,0,#معاناه_سكان_حطين الوضع صاير قرف كل مابغيت تطلع من البيت زحمة ووجيه تسد النفس ,,,,1.18E+18,https://twitter.com/3bood474/status/1180877192428998661
06/10/2019 15:26,fahad_MH,,2,6,4,#معاناه_سكان_حطين شف كيف الزحمات شي مو طبيعي ان الحارة تتقفل بشكل هذا... ,,,,1.18E+18,https://twitter.com/fahad_MH/status/1180866858855157761
06/10/2019 15:24,fahad_MH,,1,10,6,#معاناه_سكان_حطين الزحمة عند البيت في اليوم الوطني تخيل لو في حالة طارئه لا سمح الله كيف الواحد يقدر يطلع من البيت ,,,,1.18E+18,https://twitter.com/fahad_MH/status/1180866415890436096
06/10/2019 14:53,nona61941916,nonameforchange,0,0,0,صااادقه لازم تشوفون حل معاناة أهل حطين ,,,,1.18E+18,https://twitter.com/nona61941916/status/1180858603244261376
06/10/2019 14:39,siiiiiihaam,,1,2,3,#معاناه_سكان_حطين لازم ينحسم الامر والمرور يشوفون لنا حل مو معقوله جميع الفعاليات موجوده بهذا الحي..,,,,1.18E+18,https://twitter.com/siiiiiihaam/status/1180855174635630592
06/10/2019 14:23,Abohmod500K,,0,0,0,#معاناه_سكان_حطين,,,,1.18E+18,https://twitter.com/Abohmod500K/status/1180851008169283598
06/10/2019 14:22,Abohmod500K,,0,0,0,#معاناه_سكان_حطين ء,,,,1.18E+18,https://twitter.com/Abohmod500K/status/1180850732444131328
06/10/2019 14:18,AbeerNmr,,1,13,11,#معاناه_سكان_حطين موسم الرياض عمل جبار ورائع معالمه واضحه جداً ونراها كل يوم نشكرك وكل من ساهم في هذا العمل وحتى يستمتع الجميع في هذا الموسم يجب ان يلتفت المنظمون لوضع المنازل القريبه من الفعاليات معاناة الزحمه بشكل يومي للوصول للمنزل يجيب ان تكون بالحسبان@Turki_alalshikh,,#NAME?,,1.18E+18,https://twitter.com/AbeerNmr/status/1180849752302379015
06/10/2019 14:15,AbeerNmr,,0,8,5,#معاناه_سكان_حطين نتمنى أن توزع بطاقات أو ستيكرات لسكان الحي حتى يتسنى لهم الدخول والخروج بسهولة ويسر دون إغلاق المداخل عليهم مثل بقية الزوار، ويخفف الضغط على المرور والمنظمين في الشوارع @Turki_alalshikh,,#NAME?,,1.18E+18,https://twitter.com/AbeerNmr/status/1180849130786177024
06/10/2019 14:11,alrabiah521,,0,4,2,#معاناه_سكان_حطين المطلوب اعاده تنظيم الحركه المروريه والاشارات بين طريق الملك فعد وحتى طريق الملك خالد ومن الدائري وحتى الملك سلمان والاعلان عن خطه الباصات لرواد الفعاليات .,,,,1.18E+18,https://twitter.com/alrabiah521/status/1180847946352533504
06/10/2019 13:14,NawalAAO,,0,0,0,القادم من الزحمة والازعاج في أحياء حطين الثلاثة أعظم وأسوأ مع فعاليات الترفيه ومشاريع شارع الامير تركي . فلا بد من حل لحركة المرور والازعاج المنتظر #معاناه_سكان_حطين,,,,1.18E+18,https://twitter.com/NawalAAO/status/1180833669726031872
06/10/2019 13:10,NawalAAO,,2,6,2,فعلا تحول حي حطين وحطين الثغر وحطين النموذجي من أحياء نتمناها الى أحياء نهرب منها ! اللي مااشترى الى الان لاااااا يتورط الزحمة فيها لا تطاق والحياة فيها تتوقف مع الفعاليات #معاناه_سكان_حطين,,,,1.18E+18,https://twitter.com/NawalAAO/status/1180832693459783681
06/10/2019 13:08,HessaAlNa9er,,0,1,0,#معاناه_سكان_حطين اذا الوضع بيصير على ماهوعليه اتوقع السكان بيستأحرون شقق مفروشة حتى ينتهي الموسم,,,,1.18E+18,https://twitter.com/HessaAlNa9er/status/1180832318249934848
06/10/2019 13:07,NawalAAO,,0,0,0,انتبهوا اللي مااشترى وناوي يشتري أرض في حطين او حطين النموذجي يراجع نفسه الف مرة #معاناه_سكان_حطين,,,,1.18E+18,https://twitter.com/NawalAAO/status/1180831980939890689
06/10/2019 13:07,HessaAlNa9er,,0,4,1,#معاناه_سكان_حطين الوضع لايطاق في الايام العادية وش لون بيصير اذا جاء موسم الرياض,,,,1.18E+18,https://twitter.com/HessaAlNa9er/status/1180831892922408962
06/10/2019 12:46,anoodalaskar1,,1,8,3,#معاناه_سكان_حطين زحمة وازعاج وصارت اسوار بيوت حطين مواقف للبلوفارد، واشارة تركي الاول لا تطاق صرنا نسوي خطط للدخول والخروج من حينا!!!,,,,1.18E+18,https://twitter.com/anoodalaskar1/status/1180826575903875073
06/10/2019 12:43,nur_sul,,1,11,6,#معاناه_سكان_حطين موسم الرياض عمل جبار ورائع معالمه واضحه جداً ونراها كل يوم بحكم قربنا منها في الحي نشكر كل من ساهم في هذا العمل وحتى يستمتع الجميع في هذا الموسم يجب ان يلتفت المنظمون لوضع المنازل القريبه من الفعاليات معاناة الزحمه بشكل يومي للوصول للمنزل يجيب ان تكون بالحسبان,,,,1.18E+18,https://twitter.com/nur_sul/status/1180825837291081729
06/10/2019 12:33,sh_misho,,0,1,1,#معاناه_سكان_حطين فكرة رائعة .. نتمنى اعتمادها ,,,,1.18E+18,https://twitter.com/sh_misho/status/1180823293370277888
06/10/2019 12:28,Saraalkadi,,3,12,10,نرغب بوضع خطة مرورية عملية لسكان الحي وسهولة الدخول والخروج وأن لايكون مجرد أغلاق للشوارع من قبل المرور حتى لاتتكرر أزمة الازدحام واغلاق المنافذ في اليوم الوطني حيث اننا في ذلك اليوم بقينا حبيسين منازلنا على الرغم من انها مناسبة يجب أن نعيشها بكل تفاصيلها #معاناه_سكان_حطين,,,,1.18E+18,https://twitter.com/Saraalkadi/status/1180822107976024064
06/10/2019 12:28,BandarAlnemer,,0,0,0,الوضع في اليوم الوطني كان كارثي..وصولي و وصول أبنائي كان معاناه...ماذا سوف يحدث في موسم الرياض!!@Turki_alalshikh #معاناه_سكان_حطين,,,,1.18E+18,https://twitter.com/BandarAlnemer/status/1180822066951593984
06/10/2019 12:23,Om_sa12,,1,8,6,#معاناه_سكان_حطين نتمنى من معاليكم وضع ستيكرات او الافضل بطاقات لسكان الحي بحيث يسهل عليهم الدخول والخروج من غير ازدحام @Turki_alalshikh,,#NAME?,,1.18E+18,https://twitter.com/Om_sa12/status/1180820863324741632
06/10/2019 12:18,Fahad10511052,n_hteen,2,11,10,#معاناه_سكان_حطين اتمنى المرور يتفهم من السكان و تسهيل دخولهم و خروجهم حتى لو كان هناك اغلاق طرق و تكثيف المرور على مدار السنه لانه اصبح حي تجاري و مزعج و احترام السكان من قبل جميع المنظمين,,,,1.18E+18,https://twitter.com/Fahad10511052/status/1180819601233461249
06/10/2019 12:04,Reeemom,,0,12,6,اشاره مخرج ٢ لا يوجد بها كوبري معاناه في عطله نهايه الأسبوع ..و معاناه أكبر في احتفالات العيد الوطني و هي عده أيام..ماذا سوف يحدث في موسم الرياض@Turki_alalshikh #معاناه_سكان_حطين,,#NAME?,,1.18E+18,https://twitter.com/Reeemom/status/1180816216136531969
06/10/2019 11:40,muhanna56,,2,6,5,كما أن هيئة الترفيه تبذل جهوداً في مشاريعها في المربع الذي يحاصر سكان حي حطين حيث أصبح أهل الحي في معاناة كبيرة في الدخول والخروج نرجو منهم بذل جهداً ايضا في تسهيل وترتيب عملية التنقل لسكان الحي #معاناه_سكان_حطين,,,,1.18E+18,https://twitter.com/muhanna56/status/1180810033862455296
06/10/2019 11:34,AljawharahMA,,1,27,17,#معاناه_سكان_حطين عانينا الأمرين في اليوم الوطني وهو عدة ايام فكيف بشهرين اواكثر مشوار ١٠ دقائق يكون ساعة او اكثر فضروري يكون لهم وضع خاص سكان الحي غير عن بقيه سكان الرياض فالبطاقات او الاستيكرات ضروريه جداً لأهل الحي..!,,,,1.18E+18,https://twitter.com/AljawharahMA/status/1180808647900831746
06/10/2019 11:19,Tagreed3334,,0,0,0,ياليت يلقون لنا حل الزحمة كل مالها وتزيد #معاناه_سكان_حطين,,,,1.18E+18,https://twitter.com/Tagreed3334/status/1180804797206814722
06/10/2019 11:15,A_Alkhathlan299,,0,1,0,#معاناه_سكان_حطين مابعد شفتوا زحمه خلها تفتح مشاريع ش تركي وتشوف الزحمه صدق !!,,,,1.18E+18,https://twitter.com/A_Alkhathlan299/status/1180803811662802944
